Area Type, Area, Area Name, Standard Occupational Code, Occupational Title, Employment,Mean Wage, Median Wage, Entry Wage, Experienced Wage                                                                                                                                                                                                                                             
10,8,North Country,51-9111,Packaging and Filling Machine Operators and Tenders,650,35690,35060,26600,40240
10,8,North Country,51-9124,"Coating, Painting, and Spraying Machine Setters, Operators, and Tenders",70,39970,38560,26510,46700
10,8,North Country,51-9161,Computer Numerically Controlled Tool Operators,70,43280,45020,33100,48380
10,8,North Country,51-9195,"Molders, Shapers, and Casters, Except Metal and Plastic",,40780,40580,35750,43290
10,8,North Country,51-9196,"Paper Goods Machine Setters, Operators, and Tenders",310,51610,50020,43670,55580
10,8,North Country,51-9198,Helpers--Production Workers,160,39070,40560,28300,44450
10,8,North Country,51-9199,"Production Workers, All Other",130,41950,42330,30900,47480
10,8,North Country,53-0000,Transportation and Material Moving Occupations,9480,37210,33420,26910,42360
10,8,North Country,53-1047,"First-Line Supervisors of Transportation and Material Moving Workers, Except Aircraft Cargo Handling Supervisors",390,53550,51070,36450,62110
10,8,North Country,53-3031,Driver/Sales Workers,230,37210,33080,26190,42730
10,8,North Country,53-3032,Heavy and Tractor-Trailer Truck Drivers,1800,46140,43800,37380,50520
10,8,North Country,53-3033,Light Truck or Delivery Services Drivers,850,38430,34680,26900,44190
10,8,North Country,53-3058,"Passenger Vehicle Drivers, Except Bus Drivers, Transit and Intercity",1010,37890,34180,27580,43040
10,8,North Country,53-3099,"Motor Vehicle Operators, All Other",120,39210,40600,29670,43980
10,8,North Country,53-6031,Automotive and Watercraft Service Attendants,,27820,26690,26130,28660
10,8,North Country,53-7021,Crane and Tower Operators,20,46990,47670,30960,55000
10,8,North Country,53-7051,Industrial Truck and Tractor Operators,220,38030,37710,29290,42400
10,8,North Country,53-7061,Cleaners of Vehicles and Equipment,170,32100,30510,26870,34710
10,8,North Country,53-7062,"Laborers and Freight, Stock, and Material Movers, Hand",1740,32730,30340,26320,35930
10,8,North Country,53-7063,Machine Feeders and Offbearers,40,42930,46180,31380,48700
10,8,North Country,53-7064,"Packers and Packagers, Hand",360,29330,27210,26000,31040
10,8,North Country,53-7065,Stockers and Order Fillers,2070,29730,27490,26490,31360
10,8,North Country,53-7081,Refuse and Recyclable Material Collectors,70,44510,42940,33140,50190
10,9,Southern Tier,00-0000,"Total, All Occupations",239370,55360,42580,27820,69140
10,9,Southern Tier,11-0000,Management Occupations,9890,124060,104370,63530,154330
10,9,Southern Tier,11-1011,Chief Executives,270,124290,103900,89680,141600
10,9,Southern Tier,11-1021,General and Operations Managers,3390,119140,95960,55760,150830
10,9,Southern Tier,11-1031,Legislators,680,95400,96830,92890,96650
10,9,Southern Tier,11-2011,Advertising and Promotions Managers,,102090,105810,48730,128770
10,9,Southern Tier,11-2021,Marketing Managers,180,191930,179240,118260,228770
10,9,Southern Tier,11-2022,Sales Managers,250,148070,135960,76610,183800
10,9,Southern Tier,11-3010,Administrative Services Managers,360,124130,116630,82610,144880
10,9,Southern Tier,11-3021,Computer and Information Systems Managers,410,170630,154550,90030,210940
10,9,Southern Tier,11-3031,Financial Managers,490,159330,141600,88160,194910
10,9,Southern Tier,11-3051,Industrial Production Managers,350,126020,121590,82680,147680
10,9,Southern Tier,11-3061,Purchasing Managers,110,143710,146980,94510,168320
10,9,Southern Tier,11-3071,"Transportation, Storage, and Distribution Managers",140,94130,85330,61870,110260
10,9,Southern Tier,11-3111,Compensation and Benefits Managers,,183690,176090,139140,205960
10,9,Southern Tier,11-3121,Human Resources Managers,150,174760,153960,100420,211930
10,9,Southern Tier,11-3131,Training and Development Managers,,153430,156160,85590,187350
10,9,Southern Tier,11-9021,Construction Managers,80,97020,81830,64950,113060
10,9,Southern Tier,11-9031,"Education Administrators, Preschool and Childcare Center/Program",,52320,48970,38200,59380
10,9,Southern Tier,11-9032,"Education Administrators, Elementary and Secondary School",510,110020,107360,79960,125050
10,9,Southern Tier,11-9039,"Education Administrators, All Other",,87620,82570,59090,101890
10,9,Southern Tier,11-9041,Architectural and Engineering Managers,360,157530,150100,100880,185860
10,9,Southern Tier,11-9051,Food Service Managers,220,60620,55610,40670,70600
10,9,Southern Tier,11-9081,Lodging Managers,,65040,64090,57100,69010
10,9,Southern Tier,11-9111,Medical and Health Services Managers,440,133100,110720,79090,160100
10,9,Southern Tier,11-9121,Natural Sciences Managers,,151000,126450,104670,174160
10,9,Southern Tier,11-9131,Postmasters and Mail Superintendents,60,82140,82450,70770,87820
10,9,Southern Tier,11-9141,"Property, Real Estate, and Community Association Managers",70,109270,94380,62840,132490
10,9,Southern Tier,11-9151,Social and Community Service Managers,400,75760,73490,55610,85830
10,9,Southern Tier,11-9161,Emergency Management Directors,,104590,79080,57110,128330
10,9,Southern Tier,11-9171,Funeral Home Managers,,95740,80080,58890,114160
10,9,Southern Tier,11-9198,"Personal Service Managers, All Other; Entertainment and Recreation Managers, Except Gambling; and Managers, All Other",430,96360,63970,38970,125060
10,9,Southern Tier,13-0000,Business and Financial Operations Occupations,10170,74090,67020,44070,89110
10,9,Southern Tier,13-1020,Buyers and Purchasing Agents,690,70360,66160,43660,83700
10,9,Southern Tier,13-1031,"Claims Adjusters, Examiners, and Investigators",510,70900,73280,48270,82210
10,9,Southern Tier,13-1041,Compliance Officers,540,63690,57340,45300,72890
10,9,Southern Tier,13-1051,Cost Estimators,290,58660,55170,38290,68850
10,9,Southern Tier,13-1071,Human Resources Specialists,790,69070,64750,40710,83250
10,9,Southern Tier,13-1075,Labor Relations Specialists,130,75410,69950,44150,91040
10,9,Southern Tier,13-1081,Logisticians,140,79560,76570,55860,91410
10,9,Southern Tier,13-1111,Management Analysts,590,80960,69640,53470,94700
10,9,Southern Tier,13-1121,"Meeting, Convention, and Event Planners",140,48820,46600,31820,57320
10,9,Southern Tier,13-1131,Fundraisers,400,76990,69730,46650,92160
10,9,Southern Tier,13-1141,"Compensation, Benefits, and Job Analysis Specialists",110,70060,64900,46990,81590
10,9,Southern Tier,13-1151,Training and Development Specialists,620,61300,57690,34570,74670
10,9,Southern Tier,13-1161,Market Research Analysts and Marketing Specialists,700,69560,63870,38560,85070
10,9,Southern Tier,13-1198,"Project Management Specialists and Business Operations Specialists, All Other",1300,88960,82090,47620,109630
10,9,Southern Tier,13-2011,Accountants and Auditors,1530,77150,71520,50530,90460
10,9,Southern Tier,13-2020,Appraisers and Assessors of Real Estate,220,53590,50410,40920,59930
10,9,Southern Tier,13-2031,Budget Analysts,80,86290,82600,58360,100260
10,9,Southern Tier,13-2041,Credit Analysts,70,76980,69760,47500,91710
10,9,Southern Tier,13-2052,Personal Financial Advisors,190,107160,84130,57510,131980
10,9,Southern Tier,13-2053,Insurance Underwriters,100,71710,66620,51260,81940
10,9,Southern Tier,13-2061,Financial Examiners,80,74160,75690,51260,85610
10,9,Southern Tier,13-2071,Credit Counselors,50,66250,62020,46980,75880
10,9,Southern Tier,13-2072,Loan Officers,330,66810,54310,38600,80920
10,9,Southern Tier,13-2081,"Tax Examiners and Collectors, and Revenue Agents",,65120,52440,40820,77270
10,9,Southern Tier,13-2082,Tax Preparers,50,54140,41090,30780,65820
10,9,Southern Tier,13-2098,"Financial and Investment Analysts, Financial Risk Specialists, and Financial Specialists, All Other",460,84820,77580,50550,101960
10,9,Southern Tier,15-0000,Computer and Mathematical Occupations,5850,88520,81150,50750,107400
10,9,Southern Tier,15-1211,Computer Systems Analysts,850,105450,97250,67260,124540
10,9,Southern Tier,15-1212,Information Security Analysts,170,110770,106090,62810,134750
10,9,Southern Tier,15-1221,Computer and Information Research Scientists,,150930,131040,91040,180880
10,9,Southern Tier,15-1231,Computer Network Support Specialists,370,54950,52590,36580,64140
10,9,Southern Tier,15-1232,Computer User Support Specialists,1040,57660,54900,38780,67110
10,9,Southern Tier,15-1241,Computer Network Architects,200,124960,111690,80030,147430
10,9,Southern Tier,15-1244,Network and Computer Systems Administrators,650,87460,81970,58720,101820
10,9,Southern Tier,15-1245,Database Administrators and Architects,80,89150,86430,47420,110010
10,9,Southern Tier,15-1251,Computer Programmers,420,81170,80370,54400,94550
10,9,Southern Tier,15-1256,Software Developers and Software Quality Assurance Analysts and Testers,1650,103540,98520,66420,122100
10,9,Southern Tier,15-1257,Web Developers and Digital Interface Designers,190,62740,61010,44940,71640
10,9,Southern Tier,15-1299,"Computer Occupations, All Other",60,73350,68590,47180,86430
10,9,Southern Tier,15-2011,Actuaries,,142010,154230,66340,179840
10,9,Southern Tier,15-2031,Operations Research Analysts,80,88570,83690,59360,103170
10,9,Southern Tier,15-2041,Statisticians,,101500,92520,75140,114690
10,9,Southern Tier,15-2098,"Data Scientists and Mathematical Science Occupations, All Other",,128020,131050,93750,145150
10,9,Southern Tier,17-0000,Architecture and Engineering Occupations,6110,81050,76860,48010,97560
10,9,Southern Tier,17-1011,"Architects, Except Landscape and Naval",160,101140,96780,69850,116790
10,9,Southern Tier,17-1012,Landscape Architects,60,81900,86280,62170,91770
10,9,Southern Tier,17-1022,Surveyors,50,76100,75050,52680,87810
10,9,Southern Tier,17-2031,Biomedical Engineers,,97960,81400,63630,115120
10,9,Southern Tier,17-2051,Civil Engineers,380,91120,85850,66320,103520
10,9,Southern Tier,17-2061,Computer Hardware Engineers,80,133910,134110,95910,152910
10,9,Southern Tier,17-2071,Electrical Engineers,480,99260,93950,67940,114920
10,9,Southern Tier,17-2072,"Electronics Engineers, Except Computer",160,111000,102490,75700,128650
10,9,Southern Tier,17-2081,Environmental Engineers,110,81850,79040,57080,94240
10,9,Southern Tier,17-2111,"Health and Safety Engineers, Except Mining Safety Engineers and Inspectors",50,92270,88970,67000,104910
10,9,Southern Tier,17-2112,Industrial Engineers,940,88590,83350,63230,101270
10,9,Southern Tier,17-2131,Materials Engineers,,100960,100070,70680,116100
10,9,Southern Tier,17-2141,Mechanical Engineers,730,93040,88230,65700,106720
10,9,Southern Tier,17-2199,"Engineers, All Other",450,91570,91090,51100,111800
10,9,Southern Tier,17-3011,Architectural and Civil Drafters,110,54530,50630,39910,61840
10,9,Southern Tier,17-3012,Electrical and Electronics Drafters,60,64470,60460,42210,75600
10,9,Southern Tier,17-3013,Mechanical Drafters,140,51690,50920,35830,59610
10,9,Southern Tier,17-3019,"Drafters, All Other",,63900,62350,48330,71690
10,9,Southern Tier,17-3022,Civil Engineering Technicians,80,59280,59590,43860,67000
10,9,Southern Tier,17-3023,Electrical and Electronic Engineering Technicians,450,58770,56140,39720,68300
10,9,Southern Tier,17-3025,Environmental Engineering Technicians,,53930,53650,38660,61570
10,9,Southern Tier,17-3026,Industrial Engineering Technicians,670,59640,55580,33160,72880
10,9,Southern Tier,17-3027,Mechanical Engineering Technicians,130,57110,54060,40660,65340
10,9,Southern Tier,17-3031,Surveying and Mapping Technicians,90,50500,48940,39420,56040
10,9,Southern Tier,17-3098,"Calibration Technologists and Technicians and Engineering Technologists and Technicians, Except Drafters, All Other",330,53710,51420,42540,59290
10,9,Southern Tier,19-0000,"Life, Physical, and Social Science Occupations",2780,71470,62070,40190,87110
10,9,Southern Tier,19-1012,Food Scientists and Technologists,,53630,38790,32080,64410
10,9,Southern Tier,19-1013,Soil and Plant Scientists,,169530,83490,57510,225540
10,9,Southern Tier,19-1022,Microbiologists,,89590,87120,62050,103370
10,9,Southern Tier,19-1023,Zoologists and Wildlife Biologists,,119440,108540,67810,145250
10,9,Southern Tier,19-1029,"Biological Scientists, All Other",,91420,74020,55410,109420
10,9,Southern Tier,19-1031,Conservation Scientists,60,60770,55350,44440,68940
10,9,Southern Tier,19-1032,Foresters,,76980,78980,63570,83690
10,9,Southern Tier,19-1042,"Medical Scientists, Except Epidemiologists",,97790,81360,68140,112610
10,9,Southern Tier,19-2031,Chemists,150,75460,67490,47560,89420
10,9,Southern Tier,19-2041,"Environmental Scientists and Specialists, Including Health",100,82080,77500,55300,95470
10,9,Southern Tier,19-3031,"Clinical, Counseling, and School Psychologists",220,87410,81760,60420,100910
10,9,Southern Tier,19-3051,Urban and Regional Planners,50,74950,73670,57110,83870
10,9,Southern Tier,19-3093,Historians,,29040,29250,28810,29160
10,9,Southern Tier,19-4010,Agricultural and Food Science Technicians,,44870,42000,31130,51740
10,9,Southern Tier,19-4021,Biological Technicians,100,45480,44790,35300,50560
10,9,Southern Tier,19-4031,Chemical Technicians,110,45330,41430,28220,53880
10,9,Southern Tier,19-4042,"Environmental Science and Protection Technicians, Including Health",,55510,54570,35680,65430
10,9,Southern Tier,19-4071,Forest and Conservation Technicians,,48630,44390,34630,55630
10,9,Southern Tier,19-4099,"Life, Physical, and Social Science Technicians, All Other",850,57210,53680,41130,65250
10,9,Southern Tier,19-5011,Occupational Health and Safety Specialists,190,72160,68850,50230,83120
10,9,Southern Tier,19-5012,Occupational Health and Safety Technicians,,56610,54170,40050,64890
10,9,Southern Tier,21-0000,Community and Social Service Occupations,6580,52350,49700,31550,62750
10,9,Southern Tier,21-1012,"Educational, Guidance, School, and Vocational Counselors",1120,65560,62290,44470,76110
10,9,Southern Tier,21-1013,Marriage and Family Therapists,,50430,45750,26000,63010
10,9,Southern Tier,21-1015,Rehabilitation Counselors,220,37410,31250,27560,42340
10,9,Southern Tier,21-1018,"Substance abuse, behavioral disorder, and mental health counselors?(OES-specific code and title)",520,53670,51080,37770,61620
10,9,Southern Tier,21-1019,"Counselors, All Other",,42480,32840,28090,49670
10,9,Southern Tier,21-1021,"Child, Family, and School Social Workers",740,52070,48890,36630,59800
10,9,Southern Tier,21-1022,Healthcare Social Workers,410,56200,55400,39910,64350
10,9,Southern Tier,21-1023,Mental Health and Substance Abuse Social Workers,370,59820,62500,38360,70550
10,9,Southern Tier,21-1029,"Social Workers, All Other",170,73510,74000,60800,79870
10,9,Southern Tier,21-1091,Health Educators,110,52900,50070,36380,61150
10,9,Southern Tier,21-1092,Probation Officers and Correctional Treatment Specialists,240,69710,69320,52750,78200
10,9,Southern Tier,21-1093,Social and Human Service Assistants,1770,38030,35290,27390,43340
10,9,Southern Tier,21-1094,Community Health Workers,180,44370,39480,33440,49830
10,9,Southern Tier,21-1099,"Community and Social Service Specialists, All Other",340,65300,66460,45900,75000
10,9,Southern Tier,21-2011,Clergy,260,53890,53980,27450,67110
10,9,Southern Tier,21-2021,"Directors, Religious Activities and Education",90,33630,32090,26800,37050
